  842000,  53.596,  10.0147
  849000,  53.5961,  10.0145
  856000,  53.5961,  10.0142
  863000,  53.5962,  10.0138
  868000,  53.5962,  10.0138
  875000,  53.5963,  10.0135
  883000,  53.5963,  10.0133
  889000,  53.5964,  10.013
  895000,  53.5965,  10.0128
  902000,  53.5966,  10.0124
  909000,  53.5966,  10.0122
  916000,  53.5966,  10.012
  923000,  53.5967,  10.0116
  931000,  53.5966,  10.0116
  940000,  53.5964,  10.0121
  948000,  53.5964,  10.0122
  955000,  53.5963,  10.0125
  963000,  53.5962,  10.0131
  970000,  53.5961,  10.0132
  977000,  53.5961,  10.0134
  983000,  53.596,  10.0136
  992000,  53.5959,  10.0139
  1000000,  53.5958,  10.0144
  1006000,  53.5957,  10.0147
  1013000,  53.5957,  10.015
  1020000,  53.5955,  10.0153
  1027000,  53.5954,  10.0154
  1034000,  53.5953,  10.0156
  1040000,  53.5952,  10.0158
  1046000,  53.5949,  10.016
  1054000,  53.5949,  10.0161
  1062000,  53.5948,  10.0163
  1069000,  53.5947,  10.0166
  1077000,  53.5946,  10.017
  1086000,  53.5945,  10.0173
  1094000,  53.5943,  10.0176
  1101000,  53.5941,  10.0179
  1109000,  53.594,  10.0182
  1117000,  53.5938,  10.0185
  1124000,  53.5937,  10.0187
  1130000,  53.5936,  10.0191
  1136000,  53.5934,  10.0196
  1144000,  53.5934,  10.0196
  1151000,  53.5933,  10.0201
  1157000,  53.5933,  10.0202
  1163000,  53.5932,  10.0205
  1170000,  53.5931,  10.0208
  1177000,  53.5931,  10.0211
  1185000,  53.593,  10.0214
  1192000,  53.5928,  10.0219
  1200000,  53.5928,  10.0222
  1209000,  53.5926,  10.0224
  1217000,  53.5926,  10.0224
  1223000,  53.5924,  10.0223
  1230000,  53.5923,  10.0222
  1237000,  53.5922,  10.0221
  1244000,  53.592,  10.0219
  1250000,  53.5918,  10.0219
  1258000,  53.5918,  10.0219
  1264000,  53.5917,  10.0219
  1272000,  53.5916,  10.0218
  1279000,  53.5914,  10.0215
  1286000,  53.5913,  10.0213
  1292000,  53.591,  10.0209
  1298000,  53.5909,  10.0209
  1307000,  53.5908,  10.0209
  1314000,  53.5907,  10.0207
  1319000,  53.5905,  10.0203
  1327000,  53.5905,  10.0201
  1336000,  53.5904,  10.02
  1343000,  53.5902,  10.0197
  1349000,  53.59,  10.0196
  1355000,  53.5898,  10.0195
  1363000,  53.5896,  10.0195
  1369000,  53.5895,  10.0197
  1375000,  53.5895,  10.0199
  1382000,  53.5895,  10.0204
  1389000,  53.5894,  10.0206
  1396000,  53.5893,  10.0207
  1403000,  53.5892,  10.0209
  1412000,  53.5891,  10.0212
  1420000,  53.5891,  10.0216
  1427000,  53.589,  10.0222
  1434000,  53.589,  10.0222
  1441000,  53.5888,  10.0222
  1448000,  53.5887,  10.0221
  1455000,  53.5887,  10.0223
  1461000,  53.5886,  10.0225
  1469000,  53.5884,  10.0228
  1476000,  53.5881,  10.0231
  1484000,  53.588,  10.0232
  1491000,  53.5879,  10.0234
  1500000,  53.5877,  10.0236
  1506000,  53.5875,  10.0239
  1514000,  53.5874,  10.024
  1520000,  53.5872,  10.0243
  1526000,  53.587,  10.0246
  1534000,  53.587,  10.0247
  1541000,  53.5869,  10.025
  1547000,  53.5868,  10.0252
  1555000,  53.5865,  10.0257
  1564000,  53.5863,  10.026
  1572000,  53.5861,  10.0262
  1579000,  53.5861,  10.0263
  1586000,  53.586,  10.0264
  1594000,  53.5859,  10.0266
  1601000,  53.5857,  10.0268
  1607000,  53.5855,  10.0272
  1613000,  53.5853,  10.0273
  1622000,  53.5852,  10.0276
  1633000,  53.5851,  10.0278
  1639000,  53.585,  10.0286
  1648000,  53.5851,  10.0292
  1655000,  53.5852,  10.0295
