  63000,  53.5793,  10.025
  63000,  53.5793,  10.025
  64000,  53.5792,  10.025
  65000,  53.5792,  10.0249
  66000,  53.5792,  10.0249
  67000,  53.5792,  10.0249
  68000,  53.5792,  10.0249
  69000,  53.5792,  10.0248
  69000,  53.5792,  10.0248
  70000,  53.5792,  10.0248
  71000,  53.5792,  10.0248
  72000,  53.5792,  10.0248
  73000,  53.5792,  10.0247
  74000,  53.5792,  10.0248
  74000,  53.5792,  10.0248
  75000,  53.5792,  10.0248
  75000,  53.5792,  10.0248
  76000,  53.5792,  10.0247
  77000,  53.5792,  10.0247
  78000,  53.5791,  10.0247
  79000,  53.5791,  10.0247
  79000,  53.5791,  10.0247
  80000,  53.5791,  10.0247
  81000,  53.5791,  10.0247
  82000,  53.5791,  10.0247
  83000,  53.5791,  10.0247
  84000,  53.5791,  10.0247
  85000,  53.5791,  10.0246
  87000,  53.5791,  10.0246
  87000,  53.5791,  10.0246
  88000,  53.5791,  10.0246
  89000,  53.5791,  10.0246
  89000,  53.5791,  10.0245
  90000,  53.5791,  10.0245
  91000,  53.5791,  10.0245
  92000,  53.5791,  10.0245
  93000,  53.5791,  10.0245
  94000,  53.5791,  10.0245
  94000,  53.5791,  10.0244
  98000,  53.5791,  10.0244
  98000,  53.5791,  10.0244
  99000,  53.5791,  10.0244
  99000,  53.5791,  10.0244
  100000,  53.579,  10.0244
  101000,  53.579,  10.0244
  102000,  53.579,  10.0243
  103000,  53.579,  10.0243
  104000,  53.579,  10.0243
  104000,  53.579,  10.0243
  105000,  53.579,  10.0243
  106000,  53.579,  10.0243
  107000,  53.579,  10.0243
  108000,  53.579,  10.0243
  109000,  53.579,  10.0243
  110000,  53.579,  10.0243
  111000,  53.579,  10.0243
  112000,  53.579,  10.0243
  113000,  53.579,  10.0243
  114000,  53.579,  10.0243
  114000,  53.5789,  10.0243
  115000,  53.5789,  10.0243
  116000,  53.5789,  10.0243
  117000,  53.5789,  10.0243
  118000,  53.579,  10.0243
  119000,  53.579,  10.0243
  120000,  53.579,  10.0243
  120000,  53.579,  10.0243
  121000,  53.579,  10.0243
  122000,  53.579,  10.0243
  123000,  53.5789,  10.0243
  124000,  53.5789,  10.0242
  125000,  53.5789,  10.0242
  125000,  53.5789,  10.0242
  126000,  53.5789,  10.0242
  127000,  53.579,  10.0242
  128000,  53.579,  10.0241
  129000,  53.579,  10.0241
  130000,  53.579,  10.0241
  130000,  53.579,  10.024
  131000,  53.579,  10.024
  132000,  53.579,  10.024
  133000,  53.579,  10.024
  134000,  53.579,  10.024
  135000,  53.579,  10.024
  135000,  53.579,  10.0239
  136000,  53.579,  10.0239
  137000,  53.579,  10.0239
  138000,  53.579,  10.0239
  139000,  53.5789,  10.0239
  140000,  53.5789,  10.0239
  140000,  53.5789,  10.0238
  141000,  53.5789,  10.0238
  142000,  53.5789,  10.0238
  143000,  53.5789,  10.0238
  144000,  53.5789,  10.0238
  146000,  53.5789,  10.0238
  147000,  53.5788,  10.0237
  148000,  53.5788,  10.0237
  149000,  53.5788,  10.0237
  150000,  53.5788,  10.0237
  151000,  53.5788,  10.0237
  152000,  53.5788,  10.0237
  153000,  53.5788,  10.0237
  154000,  53.5788,  10.0237
  155000,  53.5788,  10.0236
  156000,  53.5788,  10.0236
  157000,  53.5788,  10.0236
  158000,  53.5788,  10.0236
  158000,  53.5787,  10.0236
  159000,  53.5787,  10.0235
  160000,  53.5787,  10.0235
  161000,  53.5787,  10.0235
  162000,  53.5787,  10.0235
  163000,  53.5787,  10.0234
  164000,  53.5787,  10.0234
  165000,  53.5787,  10.0234
  166000,  53.5787,  10.0234
  167000,  53.5787,  10.0234
  169000,  53.5787,  10.0233
  170000,  53.5787,  10.0233
  171000,  53.5787,  10.0233
  172000,  53.5786,  10.0233
  173000,  53.5786,  10.0233
  174000,  53.5786,  10.0233
  175000,  53.5786,  10.0233
  176000,  53.5786,  10.0233
  177000,  53.5786,  10.0233
  178000,  53.5786,  10.0232
  179000,  53.5786,  10.0232
  180000,  53.5786,  10.0232
  181000,  53.5786,  10.0232
  181000,  53.5786,  10.0232
  182000,  53.5786,  10.0232
  183000,  53.5786,  10.0232
  184000,  53.5786,  10.0232
  185000,  53.5786,  10.0231
  186000,  53.5786,  10.0231
  187000,  53.5786,  10.0231
  187000,  53.5786,  10.0231
  188000,  53.5786,  10.0231
  189000,  53.5786,  10.0231
  190000,  53.5786,  10.0231
  191000,  53.5786,  10.0231
  191000,  53.5786,  10.023
  192000,  53.5786,  10.023
  193000,  53.5786,  10.023
  194000,  53.5786,  10.0229
  195000,  53.5786,  10.0229
  196000,  53.5786,  10.0229
  196000,  53.5786,  10.0229
  197000,  53.5786,  10.0228
  198000,  53.5785,  10.0228
  199000,  53.5785,  10.0228
  200000,  53.5785,  10.0228
  201000,  53.5785,  10.0228
  201000,  53.5785,  10.0227
  202000,  53.5785,  10.0227
  203000,  53.5784,  10.0228
  204000,  53.5784,  10.0228
  205000,  53.5784,  10.0228
  206000,  53.5784,  10.0228
  206000,  53.5784,  10.0227
  207000,  53.5784,  10.0227
  208000,  53.5784,  10.0227
  209000,  53.5784,  10.0227
  210000,  53.5784,  10.0226
  211000,  53.5784,  10.0226
  211000,  53.5784,  10.0226
  212000,  53.5784,  10.0226
  213000,  53.5784,  10.0226
  214000,  53.5784,  10.0226
  215000,  53.5783,  10.0225
  216000,  53.5783,  10.0225
  216000,  53.5783,  10.0225
  217000,  53.5783,  10.0225
  218000,  53.5783,  10.0225
  219000,  53.5783,  10.0224
  220000,  53.5783,  10.0224
  221000,  53.5783,  10.0224
  222000,  53.5783,  10.0224
  223000,  53.5783,  10.0223
  224000,  53.5783,  10.0223
  225000,  53.5783,  10.0223
  226000,  53.5783,  10.0223
  226000,  53.5783,  10.0223
  227000,  53.5783,  10.0223
  228000,  53.5783,  10.0223
  230000,  53.5783,  10.0223
  231000,  53.5782,  10.0222
  232000,  53.5782,  10.0222
  232000,  53.5782,  10.0222
  233000,  53.5782,  10.0222
  234000,  53.5782,  10.0222
  235000,  53.5782,  10.0222
  236000,  53.5782,  10.0221
  237000,  53.5782,  10.0221
  238000,  53.5782,  10.0221
  239000,  53.5782,  10.0221
  240000,  53.5782,  10.022
  241000,  53.5782,  10.022
  242000,  53.5782,  10.022
  243000,  53.5782,  10.022
  244000,  53.5782,  10.0219
  245000,  53.5782,  10.0219
  246000,  53.5782,  10.0219
  247000,  53.5782,  10.0219
  248000,  53.5782,  10.0219
  249000,  53.5782,  10.0219
  250000,  53.5782,  10.0219
  251000,  53.5782,  10.0219
  252000,  53.5782,  10.0218
  253000,  53.5782,  10.0218
  254000,  53.5782,  10.0218
  255000,  53.5782,  10.0218
  256000,  53.5781,  10.0218
  257000,  53.5781,  10.0217
  258000,  53.5781,  10.0217
  259000,  53.5781,  10.0217
  260000,  53.5781,  10.0217
  261000,  53.5781,  10.0217
  262000,  53.5781,  10.0216
  262000,  53.5781,  10.0216
  263000,  53.5781,  10.0216
  264000,  53.5781,  10.0216
  265000,  53.5781,  10.0216
  266000,  53.5781,  10.0216
  267000,  53.5781,  10.0215
  268000,  53.5781,  10.0215
  269000,  53.5781,  10.0215
  270000,  53.5781,  10.0214
  271000,  53.5781,  10.0214
  272000,  53.5781,  10.0214
  272000,  53.5781,  10.0214
  273000,  53.5781,  10.0214
  274000,  53.5781,  10.0213
  275000,  53.5781,  10.0213
  276000,  53.5781,  10.0213
  277000,  53.5781,  10.0213
  277000,  53.5781,  10.0213
  278000,  53.5781,  10.0213
  279000,  53.5781,  10.0213
  280000,  53.5781,  10.0213
  281000,  53.5781,  10.0213
  282000,  53.5781,  10.0213
  282000,  53.5781,  10.0213
  283000,  53.5781,  10.0213
  284000,  53.5781,  10.0213
  285000,  53.5781,  10.0213
  286000,  53.5781,  10.0212
  287000,  53.5781,  10.0212
  287000,  53.5781,  10.0212
  288000,  53.5781,  10.0212
  289000,  53.5781,  10.0212
  290000,  53.5781,  10.0212
  291000,  53.5781,  10.0211
  292000,  53.5781,  10.0211
  293000,  53.578,  10.0211
  293000,  53.578,  10.0211
  294000,  53.578,  10.0211
  295000,  53.578,  10.0211
  296000,  53.578,  10.0211
  297000,  53.578,  10.0211
  297000,  53.578,  10.0211
  298000,  53.578,  10.0211
  299000,  53.578,  10.0211
  300000,  53.578,  10.021
  301000,  53.578,  10.021
  302000,  53.5779,  10.021
  302000,  53.5779,  10.021
  303000,  53.5779,  10.021
  304000,  53.5779,  10.021
  305000,  53.5779,  10.021
  306000,  53.5779,  10.021
  307000,  53.5779,  10.021
  307000,  53.5779,  10.021
  308000,  53.5778,  10.021
  309000,  53.5778,  10.021
  309000,  53.5778,  10.021
  310000,  53.5778,  10.021
  311000,  53.5778,  10.021
  312000,  53.5778,  10.021
  312000,  53.5778,  10.021
  313000,  53.5777,  10.021
